tick	kind	agent_a	agent_b	value
905	venture_success	8589935190	8589935189	1.000000
906	venture_failure	515	8589935189	0.775360
906	venture_success	506	620	1.000000
906	venture_failure	507	17179869772	-0.578588
906	venture_failure	8589935185	508	-0.576140
906	venture_success	8589935190	8589935185	1.000000
907	venture_success	513	508	1.000000
907	venture_success	8589935189	8589935190	1.000000
907	venture_failure	506	8589935197	0.197907
907	venture_failure	507	8589935190	-0.073423
907	relationship_created	509	8589935197	-0.100000
907	venture_failure	509	8589935197	-0.100000
907	venture_success	510	513	1.000000
907	venture_success	17179869772	8589935185	1.000000
907	venture_success	8589935232	509	0.369028
907	relationship_created	508	8589935197	-0.100000
907	venture_failure	8589935197	508	-0.100000
908	venture_success	515	502	0.465944
908	venture_success	502	17179869741	1.000000
908	venture_failure	506	510	-0.911682
908	venture_success	8589935185	8589935190	1.000000
909	venture_success	515	8589935190	0.189724
909	venture_failure	513	512	-0.891861
909	venture_failure	8589935189	513	0.813497
909	venture_failure	507	515	-0.838536
909	venture_failure	508	17179869741	0.016143
909	venture_success	8589935185	8589935190	1.000000
909	venture_failure	17179869772	8589935232	-0.286369
910	venture_success	8589935189	8589935190	1.000000
910	venture_failure	507	8589935185	-0.707765
910	venture_success	508	512	1.000000
910	venture_success	509	17179869741	0.588774
910	venture_failure	8589935190	508	-0.598701
910	venture_failure	620	17179869741	-0.238621
910	venture_success	8589935232	515	0.095409
911	venture_failure	515	8589935232	-0.004782
911	venture_failure	512	508	0.898000
911	venture_failure	513	8589935189	0.710246
911	venture_success	8589935189	8589935190	1.000000
911	venture_failure	506	512	-0.527881
911	venture_success	507	506	1.000000
911	venture_failure	508	620	0.849280
911	venture_failure	510	507	0.633405
911	venture_success	8589935185	17179869741	0.921690
911	venture_failure	17179869772	506	-0.760811
911	venture_failure	8589935190	510	0.758975
911	venture_success	17179869741	8589935185	1.000000
911	venture_failure	8589935197	506	0.096328
912	venture_success	513	508	1.000000
912	venture_failure	8589935189	510	-0.785016
912	venture_success	507	510	0.782138
912	venture_failure	17179869772	508	0.882143
912	venture_failure	8589935190	8589935189	0.898000
912	venture_success	8589935232	502	0.011366
913	venture_failure	512	508	0.794412
913	venture_failure	513	8589935232	-0.189216
913	venture_success	8589935189	502	0.914160
913	venture_failure	507	508	-1.000000
913	venture_failure	509	8589935232	0.264621
913	venture_failure	17179869772	507	-0.670536
913	venture_failure	8589935190	620	0.350196
913	venture_failure	17179869741	509	0.485248
913	venture_failure	8589935232	8589935190	-0.105242
914	venture_success	502	17179869741	1.000000
914	venture_success	508	17179869772	1.000000
914	venture_success	510	8589935190	0.904430
914	venture_success	8589935185	8589935190	1.000000
914	venture_failure	17179869741	509	0.384278
914	venture_failure	620	515	-0.578038
914	relationship_created	8589935197	17179869772	0.150000
914	venture_success	8589935197	17179869772	0.150000
915	venture_failure	513	510	0.884112
915	venture_success	8589935189	502	1.000000
915	venture_success	506	620	1.000000
915	venture_failure	507	8589935197	-0.197626
915	venture_failure	17179869772	17179869741	-0.536955
915	venture_failure	8589935190	8589935185	0.898000
915	venture_failure	17179869741	17179869772	-0.636955
915	relationship_created	620	8589935232	-0.100000
915	venture_failure	620	8589935232	-0.100000
915	venture_failure	8589935197	506	-0.004440
916	venture_success	515	512	1.000000
916	venture_success	512	502	1.000000
916	relationship_created	513	8589935197	-0.100000
916	venture_failure	513	8589935197	-0.100000
916	venture_success	508	513	1.000000
916	venture_success	8589935185	8589935190	1.000000
916	venture_success	8589935190	510	1.000000
916	venture_failure	8589935232	8589935189	-0.285168
917	venture_success	502	512	1.000000
917	venture_success	513	8589935189	0.851766
917	venture_success	8589935189	8589935190	1.000000
917	venture_success	506	620	1.000000
917	venture_success	17179869772	508	1.000000
918	venture_failure	513	620	0.872361
918	venture_failure	8589935189	515	0.656955
918	venture_success	8589935190	8589935185	1.000000
919	venture_failure	512	510	-0.887161
919	venture_success	17179869772	508	1.000000
919	venture_success	8589935190	8589935189	1.000000
919	venture_failure	17179869741	513	-0.175346
919	venture_success	620	506	1.000000
919	relationship_created	8589935232	17179869741	-0.100000
919	venture_failure	8589935232	17179869741	-0.100000
920	venture_failure	8589935189	620	0.100988
920	venture_failure	507	512	-0.729477
920	venture_success	508	17179869772	1.000000
920	venture_failure	8589935185	17179869772	0.874310
920	venture_failure	8589935190	8589935185	0.896004
920	venture_failure	620	8589935190	0.245322
921	venture_success	502	513	1.000000
921	venture_failure	512	8589935189	-0.556583
921	venture_success	506	620	1.000000
921	relationship_created	620	8589935197	0.150000
921	venture_success	620	8589935197	0.150000
922	venture_failure	512	515	0.888060
922	venture_success	513	502	1.000000
922	venture_success	508	620	0.980781
922	venture_success	510	8589935190	1.000000
922	venture_failure	8589935185	17179869741	0.878219
922	venture_success	620	513	1.000000
922	venture_failure	8589935232	510	-0.061766
923	venture_success	515	17179869741	0.985183
923	venture_failure	509	508	-0.712614
923	venture_success	510	513	1.000000
923	venture_failure	17179869772	502	-0.672890
923	venture_success	17179869741	8589935185	1.000000
923	venture_success	8589935232	509	0.409376
924	venture_failure	512	8589935185	-0.679044
924	venture_success	507	510	0.913571
924	venture_failure	510	508	-0.499462
924	venture_success	17179869772	8589935185	1.000000
924	venture_success	8589935190	8589935189	1.000000
924	venture_failure	8589935232	8589935189	-0.380637
924	venture_success	8589935197	8589935185	0.054117
925	venture_success	515	512	1.000000
925	venture_success	507	506	1.000000
925	venture_success	510	513	1.000000
925	venture_success	8589935232	513	-0.034724
926	venture_success	502	512	1.000000
926	venture_success	513	510	1.000000
926	venture_success	8589935189	502	1.000000
926	venture_failure	506	620	0.890040
926	venture_success	507	506	1.000000
926	venture_success	508	620	1.000000
926	relationship_created	510	8589935197	-0.100000
926	venture_failure	510	8589935197	-0.100000
926	venture_failure	8589935232	510	-0.161273
926	venture_failure	8589935197	510	0.221339
927	venture_failure	515	17179869741	0.877325
927	venture_failure	512	620	0.614584
927	venture_failure	513	512	-0.960294
927	venture_success	8589935189	502	1.000000
927	venture_success	506	8589935197	0.145665
927	venture_success	507	510	1.000000
927	venture_success	508	620	1.000000
927	venture_failure	509	507	-0.971466
927	venture_failure	8589935185	8589935189	-0.442873
927	venture_success	8589935190	8589935185	1.000000
927	venture_success	8589935232	620	0.052374
927	venture_failure	8589935197	502	-0.195500
928	venture_failure	515	8589935232	-0.104622
928	venture_failure	502	507	-0.381692
928	venture_success	8589935189	8589935190	1.000000
928	venture_success	506	620	1.000000
928	venture_success	507	510	1.000000
928	venture_failure	17179869772	8589935232	-0.375681
929	venture_failure	515	509	-0.745997
929	venture_success	508	17179869772	1.000000
929	venture_success	510	507	1.000000
929	venture_success	17179869772	508	1.000000
929	venture_failure	8589935197	502	-0.294719
930	venture_success	8589935189	8589935190	1.000000
930	venture_failure	510	507	0.898000
930	venture_failure	8589935185	507	-0.779986
930	venture_success	17179869772	508	1.000000
930	venture_success	8589935190	510	1.000000
931	venture_success	510	513	1.000000
931	venture_failure	8589935185	620	-0.519465
931	venture_failure	8589935190	620	0.139979
932	venture_success	513	620	1.000000
932	venture_failure	506	620	0.892024
932	venture_success	507	8589935189	0.071809
932	venture_success	508	17179869772	1.000000
932	venture_success	510	8589935190	1.000000
932	venture_success	8589935185	17179869741	1.000000
932	venture_success	17179869772	508	1.000000
932	venture_failure	17179869741	515	0.768587
932	venture_failure	8589935232	8589935189	-0.474590
933	venture_success	513	510	1.000000
933	venture_success	8589935189	515	0.787520
933	venture_failure	510	509	0.845486
933	venture_failure	17179869772	620	-0.618805
933	venture_success	17179869741	8589935185	1.000000
934	venture_success	502	513	1.000000
934	venture_failure	513	512	-1.000000
934	venture_success	8589935189	502	1.000000
934	venture_success	8589935190	8589935185	1.000000
934	venture_failure	8589935197	620	0.046146
935	venture_failure	512	620	0.504819
935	venture_success	513	510	1.000000
935	venture_failure	506	507	0.882143
935	venture_success	508	513	1.000000
935	venture_success	510	8589935190	1.000000
935	venture_success	8589935185	8589935190	1.000000
935	venture_success	620	506	1.000000
935	venture_failure	8589935232	513	-0.134036
936	venture_success	509	510	0.990423
936	venture_failure	8589935232	512	-0.286287
937	venture_success	512	515	1.000000
937	venture_success	513	508	1.000000
937	venture_failure	507	8589935189	-0.028906
937	venture_failure	508	8589935189	-0.578987
937	venture_failure	510	506	-0.960259
937	venture_success	8589935185	8589935190	1.000000
937	venture_failure	17179869772	17179869741	-0.709510
937	venture_success	8589935190	8589935185	1.000000
937	venture_success	17179869741	502	1.000000
937	venture_success	8589935232	508	0.061141
937	venture_failure	8589935197	620	-0.054130
938	venture_failure	515	508	0.689177
938	venture_failure	512	515	0.898000
938	venture_success	513	502	1.000000
938	venture_success	509	510	1.000000
938	venture_failure	510	8589935232	-0.257445
938	venture_failure	8589935185	8589935197	-0.047379
938	venture_failure	17179869772	506	-0.820777
938	venture_failure	8589935190	8589935185	0.898000
938	venture_failure	17179869741	8589935185	0.890040
938	venture_failure	8589935197	620	-0.154022
939	venture_success	513	8589935189	0.965065
939	venture_failure	507	8589935197	-0.288355
939	venture_success	508	515	0.837799
939	venture_failure	509	8589935189	-0.896025
939	venture_failure	8589935185	8589935190	0.796204
939	venture_success	17179869772	8589935185	1.000000
939	venture_success	17179869741	8589935185	1.000000
939	venture_success	620	513	1.000000
939	venture_failure	8589935197	8589935185	-0.147284
940	venture_failure	515	620	-0.648719
940	venture_failure	502	513	0.896004
940	venture_success	513	510	1.000000
940	venture_failure	506	508	-0.803483
940	venture_failure	509	8589935232	0.295678
940	venture_success	620	508	1.000000
940	venture_failure	8589935197	509	-0.193607
941	venture_success	515	508	0.984451
941	venture_failure	502	513	0.794212
941	venture_failure	512	506	-0.597110
941	venture_failure	506	620	0.888060
941	venture_failure	507	512	-0.799444
941	venture_success	8589935185	8589935232	-0.027971
941	venture_success	620	513	1.000000
942	venture_success	515	508	1.000000
942	venture_success	512	8589935190	-0.011012
942	venture_failure	506	620	0.786284
942	venture_failure	507	8589935232	-0.355948
942	venture_success	508	17179869772	1.000000
942	venture_success	17179869772	8589935185	1.000000
942	venture_failure	8589935232	506	-0.197722
942	venture_failure	8589935197	513	-0.194928
943	venture_failure	515	513	-0.342834
943	venture_success	502	513	0.941038
943	venture_success	8589935189	502	1.000000
943	venture_success	509	510	1.000000
943	venture_failure	8589935190	17179869741	-0.542707
943	venture_failure	17179869741	510	-0.214995
943	venture_failure	620	17179869772	-0.706540
944	venture_success	502	513	1.000000
944	venture_failure	512	508	0.646607
944	venture_failure	507	513	-0.714765
944	venture_failure	509	620	-0.562488
944	venture_success	8589935190	8589935185	0.938274
945	venture_success	515	502	0.582676
945	venture_success	502	17179869741	1.000000
945	venture_failure	510	515	-0.561104
945	venture_success	8589935190	510	1.000000
945	venture_failure	8589935232	512	-0.381175
945	relationship_created	8589935189	8589935197	-0.100000
945	venture_failure	8589935197	8589935189	-0.100000
946	venture_failure	502	8589935185	-0.593697
946	venture_failure	512	17179869772	-0.266377
946	venture_success	507	510	1.000000
946	venture_success	508	17179869772	1.000000
946	venture_failure	509	8589935197	-0.291295
946	venture_failure	510	17179869772	-0.774562
946	relationship_created	8589935190	8589935197	-0.100000
946	venture_failure	8589935190	8589935197	-0.100000
946	venture_failure	620	507	-0.655531
947	venture_success	515	512	1.000000
947	venture_success	512	508	0.792735
947	venture_success	507	510	1.000000
947	venture_failure	8589935185	507	-0.853886
947	venture_failure	8589935190	8589935189	0.866539
947	venture_success	17179869741	8589935185	1.000000
947	relationship_created	8589935197	8589935232	-0.100000
947	venture_failure	8589935197	8589935232	-0.100000
948	venture_success	502	8589935189	1.000000
948	relationship_created	512	8589935197	0.150000
948	venture_success	512	8589935197	0.150000
948	venture_success	8589935189	8589935190	1.000000
948	venture_failure	508	512	0.691150
948	venture_success	17179869772	8589935185	1.000000
948	venture_success	8589935190	8589935232	0.051880
948	venture_failure	17179869741	510	-0.312854
948	venture_success	620	508	1.000000
949	venture_success	515	8589935189	0.912693
