# tick 18000
[agents]
entity	resources	trust_baseline	age	venture_chance
597	491	492	0.1913	17982	17585
598	479	492	0.0443	17982	17146
599	478	492	0.1181	17981	17805
600	479	484	-0.0295	17981	17376
601	480	483	-0.0165	17980	16809
602	475	482	0.0022	17979	15943
603	479	486	0.0121	17979	16833
604	483	494	-0.1629	17979	17981
605	484	488	-0.0403	17979	17717
606	491	493	-0.0843	17979	17910
607	476	482	0.1290	17978	17755
608	477	482	-0.0409	17978	17221
609	479	493	-0.0738	17977	17859
610	480	486	0.0919	17977	17422
611	476	479	0.3155	17976	17988
612	483	493	0.1378	17976	17591
613	484	493	-0.0007	17975	15448
614	481	485	0.0049	17975	17023
615	487	491	0.0134	17975	16926
616	489	493	0.0579	17975	17532
617	478	493	-0.0655	17975	17793
618	486	494	0.1164	17974	17720
619	487	492	-0.1441	17974	17962
620	475	476	0.1924	17973	17965
621	476	477	-0.0209	17973	17048
622	478	480	-0.0091	17973	16906
623	484	490	0.0076	17973	17396
624	492	493	-0.0525	17973	17611
625	482	491	-0.0166	17972	17206
626	481	492	0.0031	17972	17743
627	475	478	-0.0042	17971	16520
628	479	481	-0.0518	17971	17352
629	478	491	0.1606	17970	17847
630	481	493	-0.0590	17970	17389
631	478	487	-0.0455	17968	17625
632	475	481	0.1050	17968	17833
633	481	490	-0.0481	17968	17683
634	478	485	0.0801	17967	17965
635	485	493	-0.0354	17967	17491
636	478	488	0.1536	17967	17874
637	480	488	-0.0737	17966	17630
638	478	486	0.0974	17965	17751
639	479	487	0.0882	17965	17640
640	484	487	-0.0165	17965	17103
641	490	492	-0.0556	17965	17758
642	485	487	0.1384	17963	17865
643	483	491	-0.0622	17963	17877
644	476	484	-0.0822	17962	17675
645	489	492	-0.0700	17962	17771
646	476	478	0.1030	17958	17999
647	487	489	-0.0054	17958	17481
648	478	484	0.1554	17956	17993
649	480	485	-0.0390	17956	17287
650	477	487	0.3176	17956	17924
651	476	489	-0.0005	17955	16737
652	478	483	0.1346	17955	17858
653	481	488	0.1139	17954	17494
654	479	483	0.0039	17953	17320
655	480	484	-0.0519	17952	17607
656	481	486	-0.0618	17952	17920
657	487	493	0.1187	17950	17873
659	487	658	0.0855	17949	17142
660	484	658	0.1005	17947	17290
661	489	658	0.3834	17946	17978
662	494	658	0.0547	17945	17221
663	477	484	0.7481	17943	17955
664	482	658	0.1514	17943	17795
665	483	484	-0.0180	17939	17140
666	486	493	-0.0451	17938	17411
667	483	490	-0.2374	17937	17960
668	476	480	0.1510	17936	17781
669	475	491	-0.0836	17935	17744
670	485	486	-0.1084	17933	17775
671	493	658	-0.0587	17933	17492
672	482	490	0.0850	17932	17761
673	477	489	0.1604	17932	17905
674	477	658	-0.0095	17931	17097
675	485	658	0.0140	17930	17540
676	483	658	-0.1099	17928	17881
677	477	492	-0.0000	17927	15842
678	480	658	-0.0203	17927	17565
679	487	494	-0.0046	17927	16918
680	478	658	0.2052	17926	17978
681	476	488	0.0235	17925	17049
682	482	489	0.0537	17925	17909
683	477	485	0.0306	17924	17301
684	481	658	0.0426	17919	17429
685	478	479	-0.1710	17918	17939
686	480	492	0.0041	17917	16335
687	486	488	0.0506	17916	17897
688	488	494	0.1690	17916	17925
689	478	494	-0.0213	17914	17184
690	483	492	-0.1382	17914	17990
691	476	658	0.0203	17912	17913
692	475	658	0.0021	17909	17240
693	475	488	0.1656	17909	17750
694	477	481	0.1351	17907	17693
695	492	658	-0.0169	17906	17468
696	476	486	-0.0696	17902	17626
697	477	486	-0.0159	17901	17177
698	488	493	-0.0138	17901	17399
700	481	699	-0.0132	17899	17964
701	493	699	0.0897	17895	17908
702	483	699	0.0181	17893	16997
703	486	699	-0.2090	17891	17945
704	485	488	0.0234	17890	17264
705	488	658	0.0166	17890	16924
706	485	489	0.0754	17888	17991
707	490	699	-0.2335	17888	17849
708	480	699	0.0217	17887	17486
709	479	658	-0.0094	17886	16675
710	477	699	-0.0069	17885	16607
711	488	699	-0.0514	17884	17697
712	658	699	0.3239	17884	17920
713	479	699	-0.0086	17882	17623
714	490	658	-0.0444	17869	17502
715	475	699	-0.0546	17869	17703
716	485	699	0.0220	17864	17501
717	476	699	0.0014	17862	15392
718	484	699	-0.1105	17859	17980
720	490	719	0.0371	17849	17752
721	487	699	-0.1277	17848	17909
722	489	719	0.0217	17848	17397
723	488	719	-0.0645	17847	17945
724	491	719	0.1299	17846	17869
725	480	719	0.1455	17842	17980
726	481	719	-0.0092	17841	17936
727	482	719	0.0464	17841	17529
728	491	658	0.0117	17840	16526
729	485	719	-0.0019	17838	15960
730	477	719	-0.0234	17838	17198
731	658	719	-0.1577	17836	17993
732	475	719	0.0601	17835	17697
733	478	719	-0.2736	17828	17869
734	479	719	0.0038	17826	16383
735	486	719	-0.0025	17824	15924
736	482	699	-0.0737	17815	17666
737	487	719	-0.0499	17810	17877
739	493	738	0.0107	17799	17730
740	477	738	-0.0341	17798	17442
741	494	719	0.0013	17798	17612
742	489	738	-0.0513	17798	17828
743	658	738	-0.0191	17797	17412
744	699	738	0.0636	17795	17596
745	492	738	0.0662	17793	17991
746	479	738	-0.0474	17790	17696
